timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1608200091601,35,HTTP Request mid,200,OK,Thread Group 1 1-27,bin,true,,1031745,133,30,134,http://192.168.56.101/cassiopea_mid.jpg,13,0,4
1608200092230,17,HTTP Request mid,200,OK,Thread Group 2 2-44,bin,true,,1031745,133,60,134,http://192.168.56.101/cassiopea_mid.jpg,1,0,1
1608200093096,40,HTTP Request mid,200,OK,Thread Group 1 1-28,bin,true,,1031745,133,30,134,http://192.168.56.101/cassiopea_mid.jpg,6,0,2
1608200093118,59,HTTP Request big,200,OK,Thread Group 2 2-9,bin,true,,2962330,133,60,134,http://192.168.56.101/andromeda_big.jpg,8,0,4
1608200093193,5,HTTP Request small,200,OK,Thread Group 2 2-20,bin,true,,152918,133,60,134,http://192.168.56.101/jupiter_small.jpg,3,0,1
1608200093574,82,HTTP Request big,200,OK,Thread Group 1 1-19,bin,true,,2962330,133,30,134,http://192.168.56.101/andromeda_big.jpg,6,0,2
1608200094210,19,HTTP Request mid,200,OK,Thread Group 3 3-27,bin,true,,1031745,133,44,134,http://192.168.56.101/cassiopea_mid.jpg,1,0,1
1608200094275,10,HTTP Request small,200,OK,Thread Group 3 3-45,bin,true,,152918,133,45,135,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200094578,3,HTTP Request small,200,OK,Thread Group 1 1-13,bin,true,,152918,133,30,135,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200094601,34,HTTP Request mid,200,OK,Thread Group 1 1-29,bin,true,,1031745,133,30,135,http://192.168.56.101/cassiopea_mid.jpg,5,0,1
1608200095206,57,HTTP Request mid,200,OK,Thread Group 3 3-6,bin,true,,1031745,133,45,135,http://192.168.56.101/cassiopea_mid.jpg,5,0,2
1608200095209,67,HTTP Request small,200,OK,Thread Group 3 3-10,bin,true,,152918,133,45,135,http://192.168.56.101/jupiter_small.jpg,13,0,2
1608200095232,81,HTTP Request mid,200,OK,Thread Group 2 2-45,bin,true,,1031745,133,60,135,http://192.168.56.101/cassiopea_mid.jpg,10,0,7
1608200095241,120,HTTP Request big,200,OK,Thread Group 2 2-30,bin,true,,2962330,133,60,135,http://192.168.56.101/andromeda_big.jpg,5,0,3
1608200096069,6,HTTP Request small,200,OK,Thread Group 1 1-4,bin,true,,152918,133,30,135,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200096071,125,HTTP Request big,200,OK,Thread Group 1 1-20,bin,true,,2962330,133,30,135,http://192.168.56.101/andromeda_big.jpg,5,0,2
1608200096095,111,HTTP Request mid,200,OK,Thread Group 1 1-30,bin,true,,1031745,133,30,135,http://192.168.56.101/cassiopea_mid.jpg,9,0,1
1608200096232,37,HTTP Request mid,200,OK,Thread Group 1 1-9,bin,true,,1031745,133,30,135,http://192.168.56.101/cassiopea_mid.jpg,5,0,2
1608200096119,158,HTTP Request big,200,OK,Thread Group 1 1-6,bin,true,,2962330,133,30,135,http://192.168.56.101/andromeda_big.jpg,8,0,2
1608200097217,7,HTTP Request small,200,OK,Thread Group 3 3-46,bin,true,,152918,133,46,136,http://192.168.56.101/jupiter_small.jpg,5,0,3
1608200097579,80,HTTP Request small,200,OK,Thread Group 1 1-14,bin,true,,152918,133,30,136,http://192.168.56.101/jupiter_small.jpg,7,0,3
1608200097568,123,HTTP Request mid,200,OK,Thread Group 1 1-3,bin,true,,1031745,133,30,136,http://192.168.56.101/cassiopea_mid.jpg,7,0,2
1608200097566,139,HTTP Request mid,200,OK,Thread Group 1 1-1,bin,true,,1031745,133,30,136,http://192.168.56.101/cassiopea_mid.jpg,2,0,1
1608200097568,169,HTTP Request big,200,OK,Thread Group 1 1-2,bin,true,,2962330,133,30,136,http://192.168.56.101/andromeda_big.jpg,5,0,2
1608200097574,169,HTTP Request big,200,OK,Thread Group 1 1-21,bin,true,,2962330,133,30,136,http://192.168.56.101/andromeda_big.jpg,3,0,1
1608200098178,15,HTTP Request mid,200,OK,Thread Group 2 2-46,bin,true,,1031745,133,60,136,http://192.168.56.101/cassiopea_mid.jpg,3,0,0
1608200099086,41,HTTP Request big,200,OK,Thread Group 1 1-22,bin,true,,2962330,133,30,136,http://192.168.56.101/andromeda_big.jpg,4,0,2
1608200099207,31,HTTP Request small,200,OK,Thread Group 2 2-2,bin,true,,152918,133,60,136,http://192.168.56.101/jupiter_small.jpg,14,0,3
1608200099205,80,HTTP Request mid,200,OK,Thread Group 2 2-14,bin,true,,1031745,133,60,136,http://192.168.56.101/cassiopea_mid.jpg,15,0,5
1608200099181,113,HTTP Request big,200,OK,Thread Group 2 2-31,bin,true,,2962330,133,60,136,http://192.168.56.101/andromeda_big.jpg,4,0,1
1608200099269,31,HTTP Request mid,200,OK,Thread Group 3 3-28,bin,true,,1031745,133,46,136,http://192.168.56.101/cassiopea_mid.jpg,4,0,1
1608200099576,3,HTTP Request small,200,OK,Thread Group 1 1-15,bin,true,,152918,133,30,136,http://192.168.56.101/jupiter_small.jpg,1,0,1
1608200099590,34,HTTP Request mid,200,OK,Thread Group 1 1-10,bin,true,,1031745,133,30,136,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200100069,66,HTTP Request big,200,OK,Thread Group 1 1-7,bin,true,,2962330,133,30,136,http://192.168.56.101/andromeda_big.jpg,6,0,3
1608200100263,12,HTTP Request small,200,OK,Thread Group 3 3-47,bin,true,,152918,133,47,137,http://192.168.56.101/jupiter_small.jpg,5,0,1
1608200100264,91,HTTP Request big,200,OK,Thread Group 3 3-17,bin,true,,2962330,133,47,137,http://192.168.56.101/andromeda_big.jpg,12,0,1
1608200100585,57,HTTP Request big,200,OK,Thread Group 1 1-23,bin,true,,2962330,133,30,137,http://192.168.56.101/andromeda_big.jpg,6,0,4
1608200101177,16,HTTP Request mid,200,OK,Thread Group 2 2-47,bin,true,,1031745,133,60,137,http://192.168.56.101/cassiopea_mid.jpg,3,0,1
1608200101244,12,HTTP Request small,200,OK,Thread Group 2 2-21,bin,true,,152918,133,60,137,http://192.168.56.101/jupiter_small.jpg,5,0,3
1608200101222,60,HTTP Request big,200,OK,Thread Group 2 2-3,bin,true,,2962330,133,60,137,http://192.168.56.101/andromeda_big.jpg,3,0,2
1608200101277,61,HTTP Request big,200,OK,Thread Group 3 3-4,bin,true,,2962330,133,47,137,http://192.168.56.101/andromeda_big.jpg,5,0,3
1608200102074,4,HTTP Request small,200,OK,Thread Group 1 1-16,bin,true,,152918,133,30,137,http://192.168.56.101/jupiter_small.jpg,1,0,1
1608200102090,35,HTTP Request big,200,OK,Thread Group 1 1-24,bin,true,,2962330,133,30,137,http://192.168.56.101/andromeda_big.jpg,1,0,0
1608200102581,13,HTTP Request small,200,OK,Thread Group 1 1-5,bin,true,,152918,133,30,137,http://192.168.56.101/jupiter_small.jpg,9,0,1
1608200102578,31,HTTP Request mid,200,OK,Thread Group 1 1-11,bin,true,,1031745,133,30,137,http://192.168.56.101/cassiopea_mid.jpg,5,0,2
1608200103279,5,HTTP Request small,200,OK,Thread Group 3 3-48,bin,true,,152918,133,48,138,http://192.168.56.101/jupiter_small.jpg,3,0,1
1608200103596,70,HTTP Request big,200,OK,Thread Group 1 1-25,bin,true,,2962330,133,30,138,http://192.168.56.101/andromeda_big.jpg,4,0,2
1608200104079,8,HTTP Request small,200,OK,Thread Group 1 1-17,bin,true,,152918,133,30,138,http://192.168.56.101/jupiter_small.jpg,4,0,2
1608200104180,42,HTTP Request big,200,OK,Thread Group 2 2-32,bin,true,,2962330,133,60,138,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200104219,39,HTTP Request mid,200,OK,Thread Group 3 3-29,bin,true,,1031745,133,48,138,http://192.168.56.101/cassiopea_mid.jpg,3,0,2
1608200104255,24,HTTP Request mid,200,OK,Thread Group 2 2-48,bin,true,,1031745,133,60,138,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200105097,55,HTTP Request big,200,OK,Thread Group 1 1-26,bin,true,,2962330,133,30,138,http://192.168.56.101/andromeda_big.jpg,1,0,0
1608200106072,12,HTTP Request small,200,OK,Thread Group 1 1-18,bin,true,,152918,133,30,138,http://192.168.56.101/jupiter_small.jpg,9,0,2
1608200106070,83,HTTP Request big,200,OK,Thread Group 1 1-8,bin,true,,2962330,133,30,138,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200106283,12,HTTP Request small,200,OK,Thread Group 3 3-49,bin,true,,152918,133,49,139,http://192.168.56.101/jupiter_small.jpg,6,0,3
1608200106590,23,HTTP Request mid,200,OK,Thread Group 1 1-12,bin,true,,1031745,133,30,139,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200106601,44,HTTP Request big,200,OK,Thread Group 1 1-27,bin,true,,2962330,133,30,139,http://192.168.56.101/andromeda_big.jpg,4,0,1
1608200107227,42,HTTP Request mid,200,OK,Thread Group 2 2-49,bin,true,,1031745,133,60,139,http://192.168.56.101/cassiopea_mid.jpg,9,0,3
1608200108097,32,HTTP Request big,200,OK,Thread Group 1 1-28,bin,true,,2962330,133,30,139,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200108250,24,HTTP Request small,200,OK,Thread Group 2 2-22,bin,true,,152918,133,60,139,http://192.168.56.101/jupiter_small.jpg,15,0,2
1608200108233,44,HTTP Request big,200,OK,Thread Group 2 2-33,bin,true,,2962330,133,60,139,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200108575,5,HTTP Request small,200,OK,Thread Group 1 1-19,bin,true,,152918,133,30,139,http://192.168.56.101/jupiter_small.jpg,3,0,1
1608200109118,47,HTTP Request big,200,OK,Thread Group 2 2-10,bin,true,,2962330,133,60,139,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200109134,35,HTTP Request mid,200,OK,Thread Group 2 2-15,bin,true,,1031745,133,60,139,http://192.168.56.101/cassiopea_mid.jpg,4,0,3
1608200109216,15,HTTP Request mid,200,OK,Thread Group 3 3-30,bin,true,,1031745,133,49,139,http://192.168.56.101/cassiopea_mid.jpg,4,0,3
1608200109236,24,HTTP Request small,200,OK,Thread Group 3 3-50,bin,true,,152918,133,50,140,http://192.168.56.101/jupiter_small.jpg,4,0,2
1608200109231,68,HTTP Request big,200,OK,Thread Group 3 3-18,bin,true,,2962330,133,50,140,http://192.168.56.101/andromeda_big.jpg,1,0,1
1608200109579,29,HTTP Request mid,200,OK,Thread Group 1 1-13,bin,true,,1031745,133,30,140,http://192.168.56.101/cassiopea_mid.jpg,3,0,2
1608200109602,61,HTTP Request big,200,OK,Thread Group 1 1-29,bin,true,,2962330,133,30,140,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200110176,24,HTTP Request mid,200,OK,Thread Group 2 2-50,bin,true,,1031745,133,60,140,http://192.168.56.101/cassiopea_mid.jpg,3,0,2
1608200110210,6,HTTP Request small,200,OK,Thread Group 3 3-11,bin,true,,152918,133,50,140,http://192.168.56.101/jupiter_small.jpg,4,0,2
1608200111071,8,HTTP Request small,200,OK,Thread Group 1 1-20,bin,true,,152918,133,30,140,http://192.168.56.101/jupiter_small.jpg,5,0,2
1608200111069,26,HTTP Request mid,200,OK,Thread Group 1 1-4,bin,true,,1031745,133,30,140,http://192.168.56.101/cassiopea_mid.jpg,3,0,1
1608200111119,11,HTTP Request small,200,OK,Thread Group 1 1-6,bin,true,,152918,133,30,140,http://192.168.56.101/jupiter_small.jpg,3,0,1
1608200111095,50,HTTP Request big,200,OK,Thread Group 1 1-30,bin,true,,2962330,133,30,140,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200111231,34,HTTP Request big,200,OK,Thread Group 1 1-9,bin,true,,2962330,133,30,140,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200112216,7,HTTP Request small,200,OK,Thread Group 3 3-51,bin,true,,152918,133,51,141,http://192.168.56.101/jupiter_small.jpg,5,0,2
1608200112569,41,HTTP Request small,200,OK,Thread Group 1 1-2,bin,true,,152918,133,30,141,http://192.168.56.101/jupiter_small.jpg,34,0,1
1608200112576,34,HTTP Request small,200,OK,Thread Group 1 1-21,bin,true,,152918,133,30,141,http://192.168.56.101/jupiter_small.jpg,32,0,1
1608200112580,90,HTTP Request mid,200,OK,Thread Group 1 1-14,bin,true,,1031745,133,30,141,http://192.168.56.101/cassiopea_mid.jpg,31,0,15
1608200112566,139,HTTP Request big,200,OK,Thread Group 1 1-1,bin,true,,2962330,133,30,141,http://192.168.56.101/andromeda_big.jpg,3,0,1
1608200112569,150,HTTP Request big,200,OK,Thread Group 1 1-3,bin,true,,2962330,133,30,141,http://192.168.56.101/andromeda_big.jpg,7,0,1
1608200113177,31,HTTP Request mid,200,OK,Thread Group 2 2-51,bin,true,,1031745,133,60,141,http://192.168.56.101/cassiopea_mid.jpg,3,0,2
1608200113234,49,HTTP Request big,200,OK,Thread Group 2 2-34,bin,true,,2962330,133,60,141,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200114085,12,HTTP Request small,200,OK,Thread Group 1 1-22,bin,true,,152918,133,30,141,http://192.168.56.101/jupiter_small.jpg,6,0,2
1608200114178,29,HTTP Request small,200,OK,Thread Group 2 2-23,bin,true,,152918,133,60,141,http://192.168.56.101/jupiter_small.jpg,9,0,2
1608200114175,32,HTTP Request small,200,OK,Thread Group 2 2-7,bin,true,,152918,133,60,141,http://192.168.56.101/jupiter_small.jpg,6,0,4
1608200114216,29,HTTP Request mid,200,OK,Thread Group 3 3-31,bin,true,,1031745,133,51,141,http://192.168.56.101/cassiopea_mid.jpg,3,0,1
1608200114576,30,HTTP Request mid,200,OK,Thread Group 1 1-15,bin,true,,1031745,133,30,141,http://192.168.56.101/cassiopea_mid.jpg,3,0,1
1608200114590,81,HTTP Request big,200,OK,Thread Group 1 1-10,bin,true,,2962330,133,30,141,http://192.168.56.101/andromeda_big.jpg,5,0,2
1608200115069,7,HTTP Request small,200,OK,Thread Group 1 1-7,bin,true,,152918,133,30,141,http://192.168.56.101/jupiter_small.jpg,4,0,3
1608200115282,6,HTTP Request small,200,OK,Thread Group 3 3-52,bin,true,,152918,133,52,142,http://192.168.56.101/jupiter_small.jpg,3,0,1
1608200115586,10,HTTP Request small,200,OK,Thread Group 1 1-23,bin,true,,152918,133,30,142,http://192.168.56.101/jupiter_small.jpg,6,0,3
1608200116208,83,HTTP Request mid,200,OK,Thread Group 3 3-7,bin,true,,1031745,133,52,142,http://192.168.56.101/cassiopea_mid.jpg,6,0,3
1608200116227,73,HTTP Request mid,200,OK,Thread Group 2 2-52,bin,true,,1031745,133,60,142,http://192.168.56.101/cassiopea_mid.jpg,6,0,2
1608200116205,100,HTTP Request big,200,OK,Thread Group 3 3-19,bin,true,,2962330,133,52,142,http://192.168.56.101/andromeda_big.jpg,4,0,2
1608200117091,8,HTTP Request small,200,OK,Thread Group 1 1-24,bin,true,,152918,133,30,142,http://192.168.56.101/jupiter_small.jpg,4,0,2
1608200117073,39,HTTP Request mid,200,OK,Thread Group 1 1-16,bin,true,,1031745,133,30,142,http://192.168.56.101/cassiopea_mid.jpg,3,0,1
1608200117178,39,HTTP Request big,200,OK,Thread Group 2 2-35,bin,true,,2962330,133,60,142,http://192.168.56.101/andromeda_big.jpg,3,0,2
1608200117580,81,HTTP Request mid,200,OK,Thread Group 1 1-5,bin,true,,1031745,133,30,142,http://192.168.56.101/cassiopea_mid.jpg,13,0,1
1608200117579,105,HTTP Request big,200,OK,Thread Group 1 1-11,bin,true,,2962330,133,30,142,http://192.168.56.101/andromeda_big.jpg,3,0,1
1608200118284,16,HTTP Request small,200,OK,Thread Group 3 3-53,bin,true,,152918,133,53,143,http://192.168.56.101/jupiter_small.jpg,13,0,6
1608200118596,8,HTTP Request small,200,OK,Thread Group 1 1-25,bin,true,,152918,133,30,143,http://192.168.56.101/jupiter_small.jpg,4,0,1
1608200119078,26,HTTP Request mid,200,OK,Thread Group 1 1-17,bin,true,,1031745,133,30,143,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200119228,22,HTTP Request mid,200,OK,Thread Group 2 2-53,bin,true,,1031745,133,60,143,http://192.168.56.101/cassiopea_mid.jpg,1,0,0
1608200119272,35,HTTP Request mid,200,OK,Thread Group 3 3-32,bin,true,,1031745,133,53,143,http://192.168.56.101/cassiopea_mid.jpg,6,0,2
1608200120096,4,HTTP Request small,200,OK,Thread Group 1 1-26,bin,true,,152918,133,30,143,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200120133,21,HTTP Request mid,200,OK,Thread Group 2 2-16,bin,true,,1031745,133,60,143,http://192.168.56.101/cassiopea_mid.jpg,3,0,2
1608200121071,10,HTTP Request small,200,OK,Thread Group 1 1-8,bin,true,,152918,133,30,143,http://192.168.56.101/jupiter_small.jpg,4,0,1
1608200121073,24,HTTP Request mid,200,OK,Thread Group 1 1-18,bin,true,,1031745,133,30,143,http://192.168.56.101/cassiopea_mid.jpg,5,0,1
1608200121215,5,HTTP Request small,200,OK,Thread Group 3 3-54,bin,true,,152918,133,54,144,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200121601,9,HTTP Request small,200,OK,Thread Group 1 1-27,bin,true,,152918,133,30,144,http://192.168.56.101/jupiter_small.jpg,5,0,2
1608200121590,39,HTTP Request big,200,OK,Thread Group 1 1-12,bin,true,,2962330,133,30,144,http://192.168.56.101/andromeda_big.jpg,2,0,2
1608200122171,7,HTTP Request small,200,OK,Thread Group 2 2-24,bin,true,,152918,133,60,144,http://192.168.56.101/jupiter_small.jpg,4,0,2
1608200122179,91,HTTP Request mid,200,OK,Thread Group 2 2-54,bin,true,,1031745,133,60,144,http://192.168.56.101/cassiopea_mid.jpg,6,0,1
1608200122179,127,HTTP Request big,200,OK,Thread Group 2 2-36,bin,true,,2962330,133,60,144,http://192.168.56.101/andromeda_big.jpg,7,0,2
1608200123096,5,HTTP Request small,200,OK,Thread Group 1 1-28,bin,true,,152918,133,30,144,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200123116,9,HTTP Request small,200,OK,Thread Group 2 2-1,bin,true,,152918,133,60,144,http://192.168.56.101/jupiter_small.jpg,5,0,3
1608200123130,79,HTTP Request big,200,OK,Thread Group 2 2-11,bin,true,,2962330,133,60,144,http://192.168.56.101/andromeda_big.jpg,5,0,2
1608200123220,18,HTTP Request mid,200,OK,Thread Group 2 2-5,bin,true,,1031745,133,60,144,http://192.168.56.101/cassiopea_mid.jpg,1,0,1
1608200123574,20,HTTP Request mid,200,OK,Thread Group 1 1-19,bin,true,,1031745,133,30,144,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200124220,9,HTTP Request small,200,OK,Thread Group 3 3-55,bin,true,,152918,133,55,145,http://192.168.56.101/jupiter_small.jpg,4,0,1
1608200124272,23,HTTP Request mid,200,OK,Thread Group 3 3-33,bin,true,,1031745,133,55,145,http://192.168.56.101/cassiopea_mid.jpg,4,0,3
1608200124601,11,HTTP Request small,200,OK,Thread Group 1 1-29,bin,true,,152918,133,30,145,http://192.168.56.101/jupiter_small.jpg,9,0,3
1608200124579,78,HTTP Request big,200,OK,Thread Group 1 1-13,bin,true,,2962330,133,30,145,http://192.168.56.101/andromeda_big.jpg,1,0,1
1608200125174,27,HTTP Request mid,200,OK,Thread Group 2 2-55,bin,true,,1031745,133,60,145,http://192.168.56.101/cassiopea_mid.jpg,3,0,2
1608200125259,2,HTTP Request small,200,OK,Thread Group 3 3-12,bin,true,,152918,133,55,145,http://192.168.56.101/jupiter_small.jpg,1,0,0
1608200125265,48,HTTP Request big,200,OK,Thread Group 3 3-20,bin,true,,2962330,133,55,145,http://192.168.56.101/andromeda_big.jpg,3,0,1
1608200126071,28,HTTP Request mid,200,OK,Thread Group 1 1-20,bin,true,,1031745,133,30,145,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200126095,15,HTTP Request small,200,OK,Thread Group 1 1-30,bin,true,,152918,133,30,145,http://192.168.56.101/jupiter_small.jpg,10,0,1
1608200126069,70,HTTP Request big,200,OK,Thread Group 1 1-4,bin,true,,2962330,133,30,145,http://192.168.56.101/andromeda_big.jpg,4,0,2
1608200126119,25,HTTP Request mid,200,OK,Thread Group 1 1-6,bin,true,,1031745,133,30,145,http://192.168.56.101/cassiopea_mid.jpg,6,0,3
1608200126235,19,HTTP Request small,200,OK,Thread Group 1 1-9,bin,true,,152918,133,30,145,http://192.168.56.101/jupiter_small.jpg,7,0,3
1608200126239,87,HTTP Request big,200,OK,Thread Group 2 2-37,bin,true,,2962330,133,60,145,http://192.168.56.101/andromeda_big.jpg,6,0,3
1608200127167,8,HTTP Request small,200,OK,Thread Group 2 2-25,bin,true,,152918,133,60,145,http://192.168.56.101/jupiter_small.jpg,5,0,2
1608200127281,10,HTTP Request small,200,OK,Thread Group 3 3-56,bin,true,,152918,133,56,146,http://192.168.56.101/jupiter_small.jpg,5,0,3
1608200127567,16,HTTP Request small,200,OK,Thread Group 1 1-1,bin,true,,152918,133,30,146,http://192.168.56.101/jupiter_small.jpg,11,0,3
1608200127569,28,HTTP Request small,200,OK,Thread Group 1 1-3,bin,true,,152918,133,30,146,http://192.168.56.101/jupiter_small.jpg,15,0,2
1608200127568,68,HTTP Request mid,200,OK,Thread Group 1 1-2,bin,true,,1031745,133,30,146,http://192.168.56.101/cassiopea_mid.jpg,4,0,1
1608200127575,70,HTTP Request mid,200,OK,Thread Group 1 1-21,bin,true,,1031745,133,30,146,http://192.168.56.101/cassiopea_mid.jpg,12,0,2
1608200127580,118,HTTP Request big,200,OK,Thread Group 1 1-14,bin,true,,2962330,133,30,146,http://192.168.56.101/andromeda_big.jpg,14,0,2
1608200128227,24,HTTP Request mid,200,OK,Thread Group 2 2-56,bin,true,,1031745,133,60,146,http://192.168.56.101/cassiopea_mid.jpg,5,0,4
1608200129085,31,HTTP Request mid,200,OK,Thread Group 1 1-22,bin,true,,1031745,133,30,146,http://192.168.56.101/cassiopea_mid.jpg,2,0,1
1608200129215,21,HTTP Request mid,200,OK,Thread Group 3 3-34,bin,true,,1031745,133,56,146,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200129589,7,HTTP Request small,200,OK,Thread Group 1 1-10,bin,true,,152918,133,30,146,http://192.168.56.101/jupiter_small.jpg,3,0,2
1608200129576,54,HTTP Request big,200,OK,Thread Group 1 1-15,bin,true,,2962330,133,30,146,http://192.168.56.101/andromeda_big.jpg,7,0,4
1608200130068,19,HTTP Request mid,200,OK,Thread Group 1 1-7,bin,true,,1031745,133,30,146,http://192.168.56.101/cassiopea_mid.jpg,4,0,3
1608200130179,63,HTTP Request big,200,OK,Thread Group 2 2-38,bin,true,,2962330,133,60,146,http://192.168.56.101/andromeda_big.jpg,7,0,3
1608200130281,5,HTTP Request small,200,OK,Thread Group 3 3-57,bin,true,,152918,133,57,147,http://192.168.56.101/jupiter_small.jpg,3,0,2
1608200130584,24,HTTP Request mid,200,OK,Thread Group 1 1-23,bin,true,,1031745,133,30,147,http://192.168.56.101/cassiopea_mid.jpg,6,0,4
1608200131230,54,HTTP Request mid,200,OK,Thread Group 2 2-57,bin,true,,1031745,133,60,147,http://192.168.56.101/cassiopea_mid.jpg,7,0,3
1608200131256,50,HTTP Request mid,200,OK,Thread Group 2 2-17,bin,true,,1031745,133,60,147,http://192.168.56.101/cassiopea_mid.jpg,9,0,4
1608200132090,65,HTTP Request mid,200,OK,Thread Group 1 1-24,bin,true,,1031745,133,30,147,http://192.168.56.101/cassiopea_mid.jpg,13,0,2
1608200132073,83,HTTP Request big,200,OK,Thread Group 1 1-16,bin,true,,2962330,133,30,147,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200132578,7,HTTP Request small,200,OK,Thread Group 1 1-11,bin,true,,152918,133,30,147,http://192.168.56.101/jupiter_small.jpg,4,0,2
1608200132579,60,HTTP Request big,200,OK,Thread Group 1 1-5,bin,true,,2962330,133,30,147,http://192.168.56.101/andromeda_big.jpg,8,0,2
1608200133219,4,HTTP Request small,200,OK,Thread Group 3 3-58,bin,true,,152918,133,58,148,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200133595,17,HTTP Request mid,200,OK,Thread Group 1 1-25,bin,true,,1031745,133,30,148,http://192.168.56.101/cassiopea_mid.jpg,2,0,1
1608200134079,35,HTTP Request big,200,OK,Thread Group 1 1-17,bin,true,,2962330,133,30,148,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200134176,31,HTTP Request mid,200,OK,Thread Group 2 2-58,bin,true,,1031745,133,60,148,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200134222,40,HTTP Request mid,200,OK,Thread Group 3 3-35,bin,true,,1031745,133,58,148,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200134268,73,HTTP Request big,200,OK,Thread Group 3 3-21,bin,true,,2962330,133,58,148,http://192.168.56.101/andromeda_big.jpg,6,0,3
1608200135102,51,HTTP Request mid,200,OK,Thread Group 1 1-26,bin,true,,1031745,133,30,148,http://192.168.56.101/cassiopea_mid.jpg,6,0,1
1608200135088,77,HTTP Request big,200,OK,Thread Group 2 2-39,bin,true,,2962330,133,60,148,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200135235,10,HTTP Request small,200,OK,Thread Group 2 2-26,bin,true,,152918,133,60,148,http://192.168.56.101/jupiter_small.jpg,5,0,2
1608200136072,20,HTTP Request mid,200,OK,Thread Group 1 1-8,bin,true,,1031745,133,30,148,http://192.168.56.101/cassiopea_mid.jpg,3,0,1
1608200136074,67,HTTP Request big,200,OK,Thread Group 1 1-18,bin,true,,2962330,133,30,148,http://192.168.56.101/andromeda_big.jpg,16,0,1
1608200136218,6,HTTP Request small,200,OK,Thread Group 3 3-59,bin,true,,152918,133,59,149,http://192.168.56.101/jupiter_small.jpg,4,0,3
1608200136258,4,HTTP Request small,200,OK,Thread Group 3 3-13,bin,true,,152918,133,59,149,http://192.168.56.101/jupiter_small.jpg,3,0,0
1608200136592,6,HTTP Request small,200,OK,Thread Group 1 1-12,bin,true,,152918,133,30,149,http://192.168.56.101/jupiter_small.jpg,4,0,2
1608200136601,20,HTTP Request mid,200,OK,Thread Group 1 1-27,bin,true,,1031745,133,30,149,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200137093,13,HTTP Request mid,200,OK,Thread Group 2 2-59,bin,true,,1031745,133,60,149,http://192.168.56.101/cassiopea_mid.jpg,3,0,2
1608200137117,29,HTTP Request big,200,OK,Thread Group 2 2-12,bin,true,,2962330,133,60,149,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200138097,9,HTTP Request mid,200,OK,Thread Group 1 1-28,bin,true,,1031745,133,30,149,http://192.168.56.101/cassiopea_mid.jpg,2,0,2
1608200138575,36,HTTP Request big,200,OK,Thread Group 1 1-19,bin,true,,2962330,133,30,149,http://192.168.56.101/andromeda_big.jpg,4,0,2
1608200139142,12,HTTP Request mid,200,OK,Thread Group 2 2-18,bin,true,,1031745,133,60,149,http://192.168.56.101/cassiopea_mid.jpg,2,0,2
1608200139176,25,HTTP Request big,200,OK,Thread Group 2 2-40,bin,true,,2962330,133,60,149,http://192.168.56.101/andromeda_big.jpg,3,0,2
1608200139286,13,HTTP Request small,200,OK,Thread Group 3 3-60,bin,true,,152918,133,60,150,http://192.168.56.101/jupiter_small.jpg,7,0,3
1608200139275,54,HTTP Request mid,200,OK,Thread Group 3 3-36,bin,true,,1031745,133,60,150,http://192.168.56.101/cassiopea_mid.jpg,12,0,7
1608200139580,7,HTTP Request small,200,OK,Thread Group 1 1-13,bin,true,,152918,133,30,150,http://192.168.56.101/jupiter_small.jpg,4,0,3
1608200139602,23,HTTP Request mid,200,OK,Thread Group 1 1-29,bin,true,,1031745,133,30,150,http://192.168.56.101/cassiopea_mid.jpg,2,0,1
